"d11","d12","d13","d14","d21","d22","d23","d24","d31","d32","d33","d34"
0.0277802506135779,0.0277802506135733,0.0277802506135822,0.0277802506135828,0.00135262410840962,0.00319622247365761,0.00598750142561344,0.0114893175316546,0.139142069363305,0.174826261927522,0.228302794364488,0.324582206351034
0.170659479488763,0.170659479488762,0.170659479488764,0.170659479488764,0.0041134190905223,0.00952171094369295,0.0177003728042812,0.0177003728042813,0.067081551600542,0.067081551600542,0.067081551600542,0.067081551600542
0.190271929584194,0.190271929584194,0.190271929584194,0.190271929584194,0.0317953857659472,0.0317953857659471,0.0317953857659472,0.0317953857659472,0.0325693767836802,0.0325693767836802,0.0325693767836802,0.0140226082483953
0.125532156934006,0.125532156934003,0.125532156934008,0.125532156934008,0.00328972545131874,0.00766832506918905,0.0142852547421253,0.0274930695802633,0.0676554303241844,0.0874867160639315,0.116456790642481,0.173536060390482
0.10009268586862,0.208684671173488,0.208684671173488,0.208684671173488,0.0162750593762756,0.0162750593762756,0.00544455866568408,0.0054445586656841,0.0680504798266078,0.0680504798266078,0.0680504798266078,0.0262626250471734
0.20201217112385,0.202012171123849,0.20201217112385,0.20201217112385,0.0183890232244068,0.0183890232244068,0.0183890232244068,0.0183890232244068,0.0295988056517434,0.0295988056517434,0.0295988056517434,0.0295988056517434
0.15197184767502,0.151971847675019,0.151971847675022,0.151971847675022,0.0239268588041082,0.0239268588041082,0.0239268588041081,0.162719492689695,0.0195745074005198,0.0195745074005198,0.0195745074005198,0.0988890179963379
0.0790404856263957,0.143592159355788,0.185797267039624,0.269558691333842,0.0107865448201071,0.0253192989187515,0.0478987176886243,0.0970495062958039,0.00883646959429454,0.0207563903415659,0.0380730563955799,0.0732914125896236
0.0737219915665584,0.180733564691323,0.280398071668618,0.280398071668617,0.00494329631383649,0.00494329631383652,0.00494329631383643,0.00494329631383644,0.0412437787873845,0.0412437787873845,0.0412437787873845,0.0412437787873845
0.0573240614215271,0.0573240614215266,0.0573240614215276,0.0573240614215277,0.00923031868312865,0.021416028631797,0.0396748115304928,0.0758504673536487,0.352631088480482,0.158791726105497,0.0796577890443762,0.0334515244844679
0.0948171400449372,0.165364594155461,0.206471855554082,0.28786343930386,0.0137233714029716,0.00708258015027903,0.00380640838926899,0.00162573952129259,0.033448458061513,0.0430460419733209,0.0571218933458071,0.0856284780972069
0.0282835595216311,0.067011092899281,0.127811912660203,0.259178175678313,0.0785781920715863,0.0410011833833532,0.0219776984507531,0.00937209050843585,0.215561461331286,0.0888535177350662,0.044307421421042,0.0180636943390495
0.0755000999219834,0.139822476260478,0.181564676617731,0.264325194453014,0.0815007017617717,0.0462219796422268,0.0286736888615264,0.0172083783950681,0.01030673433843,0.0240579870644716,0.0445309739839145,0.0862871086993848
0.095478191355321,0.0954781913553201,0.095478191355322,0.0954781913553222,0.0826953998649547,0.0826953998649547,0.0826953998649547,0.0826953998649547,0.0718264087797239,0.0718264087797239,0.0718264087797239,0.0718264087797239
0.0954813184416403,0.0954813184416394,0.0954813184416413,0.0954813184416415,0.082732641173974,0.082732641173974,0.082732641173974,0.082732641173974,0.0717860403843853,0.0717860403843853,0.0717860403843853,0.0717860403843853
0.227234238475448,0.129248859236413,0.0808352699055909,0.0480968961365203,0.00328870865082441,0.00771136887373465,0.0143831703508925,0.0277707894601502,0.0687850869537589,0.0891688213622947,0.120436504584128,0.183040286010244
0.0322821482526463,0.0322821482526435,0.0322821482526488,0.0322821482526494,0.00394602816223499,0.00394602816223522,0.00394602816223476,0.00394602816223494,0.213771823585118,0.213771823585118,0.213771823585118,0.213771823585118
0.0581264967230372,0.0581264967230366,0.0581264967230378,0.0581264967230379,0.0533715821237296,0.0227250490123577,0.00752479944998236,0.00752479944998241,0.379437484381831,0.172382117682418,0.088076887170934,0.0364512938366154
0.226817903124237,0.12914076900456,0.0809817534287269,0.0486177777048563,0.00330375959414887,0.00767094046756136,0.0142317555775145,0.0275235901902476,0.0683619667368914,0.0893153172123215,0.120502274683416,0.18353219227552
0.014368924624219,0.0342533976802604,0.0648460233126473,0.133075888635942,0.0118212855305836,0.0273814383206381,0.0506398206642648,0.0974058646954374,0.0427407284525278,0.0984177413233123,0.171246701139441,0.253802185620727
0.139415808233783,0.139415808233782,0.139415808233784,0.139415808233784,0.0236081330686896,0.0236081330686896,0.0236081330686896,0.0236081330686896,0.234986226752315,0.0376393360125978,0.0376393360125978,0.0376393360125978
0.0321927694671088,0.0321927694671059,0.0321927694671112,0.0321927694671118,0.00390127741768927,0.0039012774176895,0.00390127741768904,0.00390127741768922,0.213905953115201,0.213905953115201,0.213905953115201,0.213905953115201
0.114518272326165,0.114518272326164,0.114518272326165,0.114518272326166,0.140963894327233,0.0475150002537746,0.0475150002537746,0.0475150002537746,0.0646045039016959,0.0646045039016959,0.0646045039016959,0.0646045039016959
0.196804565943863,0.196804565943863,0.196804565943864,0.196804565943864,0.0284122422702182,0.0284122422702182,0.0284122422702182,0.0284122422702182,0.0247831917859186,0.0247831917859186,0.0247831917859186,0.0247831917859186
0.132136824018441,0.162652188531847,0.20843164341072,0.302816875627833,0.00635020111708316,0.0152420893894168,0.0288609326679823,0.0591996253697545,0.0209635997099243,0.00708804438574342,0.00708804438574342,0.0491699313855117
0.0818378888438703,0.0464523382659316,0.0289006391957791,0.0172820184228135,0.0101915945502746,0.0242617432879482,0.0452912897596427,0.0861861797271389,0.0761264110440443,0.140189752508674,0.18088628036621,0.262393864027673
0.196109401287061,0.196109401287061,0.196109401287062,0.196109401287062,0.0287820381948261,0.0287820381948261,0.0287820381948261,0.0287820381948261,0.0251085605181123,0.0251085605181123,0.0251085605181123,0.0251085605181123
0.107488206200577,0.204720584225346,0.204720584225346,0.204720584225346,0.00451534506891872,0.0045153450689188,0.0134219235608074,0.0134219235608074,0.0563999290817823,0.0223055115191708,0.0818850316314898,0.0818850316314898
0.0408443521188767,0.0971215113855345,0.178428823002365,0.280963643946742,0.0128342286126187,0.0308166544902975,0.0603233330944358,0.134653752225449,0.020575978722259,0.020575978722259,0.0205759787222589,0.102285764956904
0.189449479615123,0.189449479615122,0.189449479615123,0.189449479615123,0.109603062840163,0.0201124419337199,0.0201124419337199,0.00814550258286318,0.0439686189266788,0.0228631197208958,0.0121556874900721,0.00524120611139658
0.070541006858466,0.0705410068584668,0.127468480037935,0.127468480037935,0.0133138897463487,0.0133138897463488,0.039951801986779,0.0399518019867793,0.0538395748130082,0.0538395748130082,0.194885246557463,0.194885246557463
0.148583219681589,0.148583219681588,0.148583219681589,0.14858321968159,0.0542212932320276,0.0542212932320276,0.0542212932320276,0.0542212932320276,0.0471954870863834,0.0471954870863834,0.0471954870863834,0.0471954870863834
0.150303435298256,0.150303435298256,0.207251579325659,0.207251579325659,0.00215098636669087,0.00507636356737869,0.00938967943118039,0.0179982893284032,0.0438579776941973,0.0561676514468375,0.0751245114587405,0.0751245114587405
0.14813242396336,0.148132423963359,0.148132423963361,0.148132423963361,0.0544599085558305,0.0544599085558305,0.0544599085558305,0.0544599085558305,0.0474076674808092,0.0474076674808092,0.0474076674808092,0.0474076674808092
0.241142559717548,0.141306358841704,0.0699971707496243,0.0283565680006396,0.106604693896405,0.0556573001433037,0.0299777758526003,0.0128578367955669,0.157118853514676,0.0919025098682452,0.0461551496694185,0.0189232229502682
0.132533061977768,0.160289937298792,0.201081070386756,0.287618846034383,0.0527173978784051,0.0298019647427068,0.0184317673916001,0.0108922550824072,0.00663998196266086,0.0153865992832189,0.0287861776860567,0.0558209402752454
0.0323080455912065,0.0756366169230151,0.143419935765834,0.29336066454581,0.00337643219200201,0.00790015311382418,0.00790015311382426,0.0212034327683301,0.0562259850558262,0.0775002886336584,0.109509126457194,0.171659165839477
0.197095354916595,0.197095354916595,0.197095354916596,0.197095354916596,0.028257425177716,0.028257425177716,0.028257425177716,0.028257425177716,0.0246472199056885,0.0246472199056885,0.0246472199056885,0.0246472199056885
0.0241934484666335,0.0241934484666338,0.0721920939557096,0.0721920939557097,0.0341740940887681,0.0824193794166441,0.165775061947714,0.165775061947714,0.124492139776762,0.0309272023344121,0.0791738358665369,0.124492139776762
0.195922127303736,0.195922127303735,0.195922127303736,0.195922127303736,0.0288946352563879,0.0288946352563879,0.0288946352563879,0.0288946352563879,0.0251832374398763,0.0251832374398763,0.0251832374398763,0.0251832374398763
0.0361569770020437,0.036156977002041,0.0361569770020461,0.0361569770020467,0.00690367498271834,0.00690367498271851,0.00690367498271823,0.00295099709279203,0.207927517487719,0.207927517487719,0.207927517487719,0.207927517487719
0.0377412548622537,0.0377412548622537,0.120475936764983,0.30445054320368,0.0745923124059453,0.0118126338103598,0.0275847689746894,0.0275847689746894,0.220595966988495,0.0571428735856984,0.0571428735856984,0.0231348119812542
0.226412750147472,0.106435364030865,0.0540608402885969,0.022546785379363,0.0469473263700201,0.0469473263700201,0.0157034918652805,0.0157034918652805,0.116310655920775,0.116310655920776,0.116310655920775,0.116310655920775
0.126425594937514,0.126425594937512,0.126425594937516,0.126425594937516,0.0150380393165204,0.0150380393165205,0.0150380393165203,0.00642360954693806,0.0809756195325077,0.0809756195325078,0.140404326844213,0.140404326844213
0.196000847426143,0.196000847426142,0.196000847426143,0.196000847426143,0.0288458685677617,0.0288458685677617,0.0288458685677617,0.0288458685677617,0.0251532840060952,0.0251532840060952,0.0251532840060952,0.0251532840060952
0.0953472681125243,0.0953472681125233,0.0953472681125252,0.0953472681125254,0.0827118973614037,0.0827118973614037,0.0827118973614037,0.0827118973614037,0.0719408345260717,0.0719408345260717,0.0719408345260717,0.0719408345260717
0.0604621683943848,0.141022746719666,0.141022746719666,0.239723401666643,0.00846311597961841,0.0196997898910772,0.036676926445535,0.0712260576050139,0.187208138158998,0.0392847147879718,0.0392847147879718,0.0159254788434551
0.0160304251112408,0.0375856201009077,0.070326155303161,0.135486706938373,0.176858129072441,0.101386676274233,0.0635798454150276,0.0383377841412069,0.0202045025903194,0.047950957596622,0.0931667827191687,0.199086414737299
0.0575148298668914,0.0575148298668893,0.0575148298668933,0.0575148298668937,0.0356056139975842,0.0356056139975843,0.035605613997584,0.0356056139975841,0.156879556135524,0.156879556135524,0.156879556135524,0.156879556135524
0.213750538643564,0.213750538643564,0.213750538643565,0.213750538643565,0.003936752264708,0.00393675226470803,0.00393675226470796,0.00393675226470799,0.0323127090917275,0.0323127090917275,0.0323127090917275,0.0323127090917275
0.0535805846444038,0.123972510627903,0.123972510627902,0.216779401370173,0.115260586280722,0.0660160362190521,0.0410935576583232,0.0246124931560122,0.12185172266774,0.0637510617299242,0.0343467877038259,0.0147627473140179
0.0325872829989996,0.0325872829989968,0.032587282999002,0.0325872829990026,0.00401903468977734,0.00401903468977757,0.00401903468977711,0.00401903468977729,0.213393682311222,0.213393682311222,0.213393682311222,0.213393682311222
0.0857514109779336,0.15341168616565,0.195024713037042,0.278089357943542,0.00568557692252485,0.0132293429945277,0.0245792760395512,0.0468646730824467,0.121260746838865,0.0452451172677456,0.0219276451687752,0.00893045356139549
0.196705541872541,0.19670554187254,0.196705541872541,0.196705541872541,0.0284542775233371,0.0284542775233371,0.0284542775233371,0.0284542775233371,0.0248401806041219,0.0248401806041219,0.0248401806041219,0.0248401806041219
0.059854605297892,0.0598546052978894,0.059854605297897,0.383875460635071,0.0056897341148748,0.00568973411487512,0.00568973411487508,0.028204246697569,0.0715982679440143,0.0715982679440142,0.124045369270514,0.124045369270514
0.0318573272487476,0.0743809931442593,0.141185900722595,0.301032438004731,0.00388623754934334,0.00910319452819991,0.00910319452819992,0.0245451142231806,0.0649587838645263,0.0893803487400817,0.125283233723068,0.125283233723068
0.0155516815451502,0.0361438873299643,0.067064620925665,0.130385557359019,0.0248150977312766,0.0580147584970473,0.113276147825436,0.244011582269177,0.146239241612429,0.0684519135201934,0.0684519135201934,0.0275935978644491
0.148365202049843,0.148365202049843,0.148365202049844,0.148365202049844,0.0543234618667012,0.0543234618667012,0.0543234618667012,0.0543234618667012,0.0473113360834553,0.0473113360834553,0.0473113360834553,0.0473113360834553
0.176271185824749,0.176271185824748,0.17627118582475,0.17627118582475,0.0078944169267753,0.00789441692677536,0.00789441692677523,0.00789441692677528,0.0658343972484751,0.0658343972484751,0.0658343972484751,0.0658343972484751
0.0372303714982021,0.0931723766825575,0.20323082375922,0.370195368107333,0.0199069690815805,0.0199069690815806,0.0199069690815805,0.0199069690815804,0.0541357959065914,0.0541357959065913,0.0541357959065913,0.0541357959065914
0.0958110182600367,0.165157447554708,0.206165531936564,0.287994102798542,0.00163344055879507,0.00380196586413421,0.00712280136774028,0.0135822500561182,0.0332508231999043,0.0426747435013474,0.0569363345479032,0.0858695403542062
0.0957633204943395,0.095763320494339,0.0957633204943401,0.0957633204943401,0.0352054621539497,0.177609200047512,0.0352054621539497,0.0352054621539497,0.0981065775264173,0.0394013989340279,0.0981065775264173,0.0981065775264173
0.114055478928083,0.0421216016040724,0.0421216016040723,0.0179514574346803,0.0769193781582572,0.0769193781582571,0.0481568088972437,0.0289872098651599,0.344257355666911,0.086626544091108,0.086626544091108,0.0352566415010474
0.0407306651993137,0.0934390490123385,0.164772697302959,0.246838523642614,0.108609433099219,0.0620344554270807,0.0389594799710313,0.0233509940544596,0.0139145915931824,0.0324454562244715,0.0602224017281696,0.114682252745161
0.0284306636465424,0.0666067499335833,0.128386723830218,0.260848599583075,0.00936125438189097,0.0216472969618169,0.0407518674784171,0.0782847862593996,0.215100394325096,0.0886266970559117,0.0439090129812717,0.018045953562777
0.135974368811653,0.164324921286514,0.206269993974406,0.286086398306363,0.00689996731206383,0.0162763566605501,0.0306470267893513,0.0614805925291068,0.00569522150013679,0.0134043613724128,0.0249298462387156,0.0480109452187275
0.0245945591096544,0.059457454892961,0.115104799460308,0.24299865238677,0.0182394867118188,0.0430809292308937,0.0834795803196772,0.177312920151606,0.0149944409409042,0.0348452045314695,0.0639845943582457,0.121907377905692
0.0324785661179765,0.0324785661179737,0.032478566117979,0.0324785661179796,0.00393525761661368,0.00393525761661391,0.00393525761661345,0.00393525761661363,0.213586176265409,0.213586176265409,0.213586176265409,0.213586176265409
0.131255664123987,0.178344499488073,0.253128068909671,0.253128068909671,0.0321330064926789,0.0158558714755718,0.0321330064926789,0.0158558714755718,0.0257406853505186,0.0257406853505186,0.0109438865805415,0.0257406853505186
0.0326234041179482,0.0326234041179453,0.0326234041179506,0.0326234041179512,0.00399965586206773,0.00399965586206796,0.0039996558620675,0.00399965586206768,0.213376940019983,0.213376940019983,0.213376940019983,0.213376940019983
0.0913665561773982,0.160358329242715,0.201957995462785,0.283485940737075,0.00329037731936363,0.00764340809859698,0.0142095425545113,0.0273916414711633,0.0230347477956271,0.0435690564784715,0.0578537248996274,0.0858386797626656
0.0804566834379252,0.191398039102354,0.191398039102354,0.191398039102354,0.041211261833173,0.041211261833173,0.041211261833173,0.041211261833173,0.0597519746671306,0.0597519746671305,0.0305001012940299,0.0305001012940299
0.114274520388249,0.114274520388248,0.114274520388251,0.114274520388251,0.0364699490805935,0.0364699490805936,0.0364699490805934,0.0364699490805935,0.0992555305311567,0.0992555305311567,0.0992555305311567,0.0992555305311567
0.100302739597271,0.10030273959727,0.100302739597272,0.100302739597272,0.0832888857294826,0.043392466660359,0.0232844611130004,0.0100455311803852,0.121811909842452,0.121811909842452,0.121811909842452,0.0733419674003334
0.0646900775241157,0.0842367807539458,0.113702960989009,0.172779901187887,0.0260715931700235,0.0135532070472644,0.00724372323696163,0.00312201430213706,0.247856423156473,0.141543117755177,0.0891949842120714,0.0360052166649339
0.0454641596188447,0.045464159618841,0.0454641596188524,0.017629456731055,0.0111757752288461,0.0111757752288461,0.00375010724068874,0.00375010724068882,0.204031574868335,0.204031574868335,0.204031574868334,0.204031574868335
0.176447967230726,0.176447967230725,0.176447967230727,0.176447967230727,0.00789926752001211,0.00789926752001217,0.00789926752001204,0.00789926752001209,0.0656527652492615,0.0656527652492615,0.0656527652492615,0.0656527652492615
0.0714821292108629,0.0714821292108613,0.0714821292108643,0.0714821292108646,0.0621715358216506,0.0621715358216507,0.0621715358216506,0.0621715358216506,0.116346334967486,0.116346334967486,0.116346334967486,0.116346334967486
0.197520477445992,0.197520477445992,0.197520477445993,0.197520477445993,0.0280413517147375,0.0280413517147375,0.0280413517147375,0.0280413517147375,0.0244381708392703,0.0244381708392703,0.0244381708392703,0.0244381708392703
0.0251271623269621,0.0593616711053783,0.114710884912138,0.242506527545672,0.0183021261549073,0.0437956933125457,0.0837428347126472,0.176526746093395,0.0146615048599763,0.0344309611585249,0.0639282543228697,0.122905633494985
0.0939901843885044,0.0939901843885036,0.0939901843885051,0.0939901843885051,0.0780414769087484,0.0409395696584098,0.0219000964540061,0.00950062431755446,0.162847573855546,0.162847573855546,0.104744282214243,0.0432180651819267
0.0613318452188712,0.061331845218869,0.0613318452188731,0.0613318452188736,0.0227267016227281,0.0227267016227282,0.0227267016227279,0.0227267016227281,0.1659414531584,0.1659414531584,0.1659414531584,0.1659414531584
0.234142624432966,0.359150346852112,0.111176210473061,0.044546222125143,0.0617984583158063,0.0617984583158063,0.017306345291197,0.017306345291197,0.0348464733980142,0.0348464733980142,0.0115410210533414,0.0115410210533414
0.0364428317186875,0.0704857163570209,0.0953103978528414,0.145128527233657,0.00527471607712358,0.0121592610125927,0.0224558097990723,0.0432395047833759,0.312807133268687,0.0626595182949744,0.0626595182949744,0.131377065306994
0.213090949712632,0.213090949712631,0.213090949712632,0.213090949712632,0.00400124287274897,0.00400124287274901,0.00400124287274894,0.00400124287274897,0.032907807414619,0.032907807414619,0.032907807414619,0.032907807414619
0.0317909981765494,0.0752910550707222,0.143530205466269,0.293253089960971,0.00339519447458997,0.00339519447459015,0.0101363273149583,0.0236199383540805,0.0562294934938171,0.0774605003528856,0.109301950774764,0.172596052085803
0.0794357153933181,0.143977803251613,0.185575700061425,0.268747789495082,0.0106486704958323,0.0252341768314915,0.0480092285814174,0.0974455936301028,0.00887651818130475,0.0204630495510032,0.0382640467268374,0.073321707800574
0.200303004750043,0.114649563774155,0.0714296471743478,0.0429791667425128,0.0101368954901564,0.0239038778587329,0.0440072811287608,0.084894241868735,0.237274593336037,0.0999299088397507,0.0500621025330549,0.0204297165037144
0.189093063163848,0.189093063163847,0.189093063163848,0.189093063163848,0.0423152576456505,0.0423152576456505,0.0212975588435448,0.0212975588435448,0.0291005285915545,0.0291005285915545,0.0291005285915545,0.0291005285915545
0.0128043392253488,0.0128043392253474,0.0128043392253501,0.0128043392253504,0.126813093600435,0.126813093600435,0.126813093600435,0.126813093600435,0.110382567174215,0.110382567174215,0.110382567174215,0.110382567174215
0.181049949602201,0.181049949602199,0.181049949602202,0.181049949602202,0.00923780164488196,0.0216286876841482,0.0408366916344162,0.0818173189689839,0.00761700615804122,0.0177166756989607,0.0333123569348272,0.0636336628669366
0.135889804449432,0.163756362561496,0.204869889207603,0.288826381886043,0.00678065087730389,0.0161424759093135,0.0308475523577969,0.0612451078364,0.00573910647902223,0.0134003654859716,0.0247853186125716,0.0477169843370455
0.0507782743785718,0.113915721524426,0.19362096414963,0.277772449599146,0.0371080817220142,0.0193731004559799,0.0103759555373504,0.00448875871099068,0.0311737740670423,0.059834409536816,0.0804210613930638,0.12113744892497
0.114598111813137,0.114598111813136,0.114598111813138,0.114598111813138,0.05227988263988,0.05227988263988,0.0174553857517998,0.0174553857517998,0.251792600375922,0.093047763372613,0.0286483261077783,0.0286483261077783
0.168765738372081,0.168765738372081,0.168765738372082,0.168765738372082,0.0155197029532018,0.0155197029532018,0.0155197029532018,0.0155197029532018,0.147614371361006,0.0475375869054651,0.0475375869054651,0.0201686895269305
0.126832976977158,0.126832976977156,0.126832976977159,0.12683297697716,0.0129089088827427,0.0129089088827428,0.0129089088827426,0.0129089088827427,0.110258114140099,0.110258114140099,0.110258114140099,0.110258114140099
0.263848961939803,0.0668226673110154,0.263848961939803,0.0668226673110154,0.0589384963883949,0.0294324391125699,0.0589384963883949,0.0294324391125699,0.0607677106507539,0.0201897245974633,0.0607677106507539,0.0201897245974633
0.145735404737225,0.178901876950219,0.229000487994748,0.229000487994747,0.00957040275647251,0.0226149962681832,0.0226149962681832,0.0660436692976054,0.0500818649696439,0.0261752283998988,0.0142107574876223,0.00604982687545192
0.145324249099092,0.145324249099092,0.0930947962168965,0.0572897321810599,0.0371823915302034,0.0371823915302034,0.0371823915302034,0.0371823915302034,0.102559351820761,0.102559351820761,0.102559351820761,0.102559351820761
0.0906122532232839,0.090612253223282,0.0906122532232857,0.0906122532232861,0.00719517970423673,0.0071951797042368,0.0215545444287656,0.0215545444287656,0.145012884710214,0.145012884710214,0.145012884710214,0.145012884710214
0.0142971492555235,0.0142971492555236,0.0423283421413956,0.0998895135558837,0.0258256550625391,0.0258256550625392,0.0258256550625392,0.163802605151033,0.378497522852216,0.131627967758301,0.0388913924212532,0.0388913924212532
0.133961359590153,0.161529273981601,0.202688888054869,0.281466318156329,0.0527646980727227,0.0301811525344392,0.0187343931865974,0.0111691438321119,0.00667109659437694,0.0157316831590282,0.0290196644240298,0.0560823284137416
0.0569175795845482,0.0569175795845423,0.0569175795845603,0.171497357893859,0.0178461429913432,0.0178461429913437,0.0178461429913434,0.0884388838951164,0.0272694476520245,0.0651433883545054,0.129077467453757,0.294282287023055
0.10912950913274,0.062031784890526,0.0388476270264909,0.0232770809396351,0.11606184956958,0.0599772231954833,0.0321526853479416,0.0136054415319561,0.322207411846544,0.131183389489303,0.0650746954932677,0.0264513015365326
0.0408115758459339,0.0598795929765009,0.0598795929765009,0.118084488273119,0.00329493849386831,0.00329493849386804,0.0032949384938689,0.016637841952724,0.173705523123404,0.173705523123404,0.173705523123404,0.173705523123404
0.134881097124312,0.162961945223346,0.206481054481038,0.290371715116141,0.00681743818444455,0.016051022526507,0.0304470512023553,0.0608110988863719,0.00580472118904605,0.0133345795337819,0.0246944320574186,0.0473438444752371
0.0503689901941212,0.113889506705735,0.195012797042996,0.278019823348082,0.0367484600439831,0.0192580991540713,0.0103585666729152,0.00441365653775509,0.0310331459056247,0.0598994079086816,0.0802373780127198,0.120760168473316
0.0755707323445144,0.0755707323445111,0.0755707323445171,0.0755707323445185,0.0289007574597692,0.0106570887707588,0.0106570887707591,0.00453741806984301,0.0524432329840589,0.124190706071391,0.233165389247679,0.233165389247679
0.12760074987547,0.127600749875468,0.127600749875472,0.127600749875472,0.00515028908691964,0.0051502890869198,0.0156071633991727,0.0156071633991728,0.0651315449142299,0.09689503876218,0.143027755924762,0.143027755924762
0.196380731673169,0.196380731673169,0.19638073167317,0.19638073167317,0.0286483787877783,0.0286483787877783,0.0286483787877783,0.0286483787877783,0.0249708895390521,0.0249708895390521,0.0249708895390521,0.0249708895390521
0.152056990084395,0.179491534477883,0.220779588355127,0.300893023682059,0.000997232122190637,0.0023358529164526,0.00433756922176778,0.00836078173206139,0.0202098495711093,0.0257969817230101,0.0340716763722947,0.0506689197416497
0.148510564730692,0.148510564730691,0.148510564730692,0.148510564730692,0.0542718424275745,0.0542718424275745,0.0542718424275745,0.0542718424275745,0.0472175928417338,0.0472175928417338,0.0472175928417338,0.0472175928417338
0.0444062767945682,0.0444062767945688,0.161082503257994,0.161082503257994,0.0363111795556179,0.0363111795556178,0.12678024108589,0.12678024108589,0.0219463434110329,0.0219463434110331,0.0657469182821598,0.153199993507633
0.0870599979019693,0.153218596199876,0.195203526664075,0.278690118728958,0.00553138811726125,0.0127646145137332,0.023637704084463,0.0455228073130252,0.0153016380342098,0.0346107105181116,0.0600476958292647,0.0884112020950533
0.0288648576116023,0.0671239051264382,0.119894705922874,0.183142384542643,0.14526367839865,0.14526367839865,0.0716054366915124,0.0716054366915124,0.0872957644692036,0.0452365473504837,0.0243288829333257,0.0103747218631038
0.0368665689516915,0.0368665689516891,0.0368665689516942,0.0368665689516947,0.00598866720504396,0.0139523818060482,0.0257232647610678,0.0494359193309423,0.189358372772532,0.189358372772532,0.189358372772532,0.189358372772532
0.0252894924199472,0.0480306471976136,0.0638975595739808,0.0955943710025072,0.00355003488744775,0.00839876177141434,0.0156092504957775,0.030336233885498,0.280405979202547,0.0399925901395451,0.108489100221175,0.280405979202547
0.196814164967062,0.196814164967061,0.196814164967062,0.196814164967062,0.0283946092194099,0.0283946092194099,0.0283946092194099,0.0283946092194099,0.0247912258135284,0.0247912258135284,0.0247912258135284,0.0247912258135284
0.14565465896747,0.145654658967469,0.145654658967471,0.145654658967471,0.0722186086427142,0.0722186086427142,0.0369147736350338,0.0369147736350338,0.0497786498936558,0.0497786498936558,0.0497786498936558,0.0497786498936558
0.0608215878931855,0.0344535812608368,0.0212678000332131,0.00817273994207605,0.00663602079370477,0.0155621468126938,0.0289018697207091,0.0554205377718065,0.1478709796887,0.177697478034019,0.221597629024528,0.221597629024528
0.229138908511448,0.128850410304969,0.0798308954241768,0.0475806831317351,0.0274098705955574,0.0143244470476318,0.00773843205349087,0.00334833554697091,0.0684518703450696,0.0893591745772929,0.120897933504349,0.183069038957309
0.126849227396774,0.126849227396773,0.126849227396776,0.126849227396776,0.012834874223868,0.0128348742238681,0.0128348742238679,0.012834874223868,0.110315898379357,0.110315898379357,0.110315898379357,0.110315898379357
0.129114462671578,0.162382863529923,0.212997762604838,0.314002741989459,0.00602499280943128,0.0142077598755277,0.0272384604109371,0.0570522105752077,0.0289664925604806,0.0289664925604806,0.00952288020606824,0.00952288020606825
0.0253067853762099,0.0594408427976035,0.115045461270995,0.241752835623871,0.0147987487192354,0.0344958911944281,0.0637404885685175,0.122760030147591,0.0182733863383525,0.0435073668046382,0.0842357559217744,0.176642407236784
0.132427069796691,0.160104493147802,0.200797194064208,0.288226830950289,0.0525327369023604,0.0298429570360149,0.0185661214947172,0.0109148353210434,0.00671835754946024,0.015620434268245,0.0289418161402015,0.0553071533289672
0.176474552183067,0.176474552183066,0.176474552183068,0.176474552183068,0.00782392643772198,0.00782392643772205,0.00782392643772192,0.00782392643772197,0.0657015213792103,0.0657015213792103,0.0657015213792103,0.0657015213792103
0.126892157491862,0.12689215749186,0.126892157491863,0.126892157491864,0.0127311118230211,0.0127311118230212,0.012731111823021,0.0127311118230211,0.110376730685117,0.110376730685117,0.110376730685117,0.110376730685117
0.135363483385677,0.163318319643003,0.205363894582023,0.290122009331751,0.00681122680795441,0.0161781383684297,0.0308256529709195,0.0606996865555116,0.00567857637698975,0.0132487266793569,0.0247934553881615,0.0475968299102231
0.147664342909184,0.147664342909183,0.147664342909186,0.147664342909186,0.0253176481506858,0.0253176481506859,0.0881358996231006,0.0881358996231006,0.0227008226796163,0.0227008226796164,0.0227008226796164,0.114333064776839
0.0323366488690331,0.0768030185851088,0.252975909702707,0.148085908075157,0.0031592053039704,0.00736801037077623,0.0136608483504698,0.0263129931748922,0.0652341511550332,0.0851230405022505,0.114582262240564,0.174358003670038
0.0371503838529819,0.0904114737448405,0.175267215479507,0.287031159334213,0.0545285823776394,0.0545285823776394,0.0545285823776395,0.0545285823776394,0.0999490717275777,0.0518489518976895,0.028150180243337,0.0120772342092951
0.0566511352599725,0.0566511352599733,0.014985440586351,0.0149854405863509,0.0108628350110788,0.0108628350110788,0.0324621581874114,0.0324621581874114,0.192519215477593,0.192519215477593,0.192519215477593,0.192519215477593
0.0728408666951303,0.0728408666951279,0.0728408666951351,0.231361634663024,0.00843254509946042,0.00843254509946034,0.00843254509946026,0.00843254509946032,0.129096396213435,0.129096396213435,0.129096396213435,0.129096396213435
0.176375680025994,0.176375680025993,0.176375680025995,0.176375680025995,0.00783698559766856,0.00783698559766862,0.0078369855976685,0.00783698559766855,0.0657873343763373,0.0657873343763373,0.0657873343763373,0.0657873343763373
